Jurisdiction,Candidate,Votes,LeadDigit
Clark,"BIDEN, JOSEPH R.",1104,1
Clark,"BIDEN, JOSEPH R.",349,3
Clark,"BIDEN, JOSEPH R.",175,1
Clark,"BIDEN, JOSEPH R.",72,7
Clark,"BIDEN, JOSEPH R.",355,3
Clark,"BIDEN, JOSEPH R.",86,8
Clark,"BIDEN, JOSEPH R.",821,8
Clark,"BIDEN, JOSEPH R.",499,4
Clark,"BIDEN, JOSEPH R.",551,5
Clark,"BIDEN, JOSEPH R.",55,5
Clark,"BIDEN, JOSEPH R.",522,5
Clark,"BIDEN, JOSEPH R.",301,3
Clark,"BIDEN, JOSEPH R.",271,2
Clark,"BIDEN, JOSEPH R.",1184,1
Clark,"BIDEN, JOSEPH R.",53,5
Clark,"BIDEN, JOSEPH R.",417,4
Clark,"BIDEN, JOSEPH R.",751,7
Clark,"BIDEN, JOSEPH R.",82,8
Clark,"BIDEN, JOSEPH R.",910,9
Clark,"BIDEN, JOSEPH R.",476,4
Clark,"BIDEN, JOSEPH R.",694,6
Clark,"BIDEN, JOSEPH R.",626,6
Clark,"BIDEN, JOSEPH R.",907,9
Clark,"BIDEN, JOSEPH R.",428,4
Clark,"BIDEN, JOSEPH R.",81,8
Clark,"BIDEN, JOSEPH R.",381,3
Clark,"BIDEN, JOSEPH R.",350,3
Clark,"BIDEN, JOSEPH R.",187,1
Clark,"BIDEN, JOSEPH R.",697,6
Clark,"BIDEN, JOSEPH R.",97,9
Clark,"BIDEN, JOSEPH R.",643,6
Clark,"BIDEN, JOSEPH R.",731,7
Clark,"BIDEN, JOSEPH R.",549,5
Clark,"BIDEN, JOSEPH R.",729,7
Clark,"BIDEN, JOSEPH R.",355,3
Clark,"BIDEN, JOSEPH R.",630,6
Clark,"BIDEN, JOSEPH R.",494,4
Clark,"BIDEN, JOSEPH R.",403,4
Clark,"BIDEN, JOSEPH R.",850,8
Clark,"BIDEN, JOSEPH R.",289,2
Clark,"BIDEN, JOSEPH R.",579,5
Clark,"BIDEN, JOSEPH R.",629,6
Clark,"BIDEN, JOSEPH R.",280,2
Clark,"BIDEN, JOSEPH R.",514,5
Clark,"BIDEN, JOSEPH R.",390,3
Clark,"BIDEN, JOSEPH R.",363,3
Clark,"BIDEN, JOSEPH R.",420,4
Clark,"BIDEN, JOSEPH R.",422,4
Clark,"BIDEN, JOSEPH R.",242,2
Clark,"BIDEN, JOSEPH R.",675,6
Clark,"BIDEN, JOSEPH R.",729,7
Clark,"BIDEN, JOSEPH R.",381,3
Clark,"BIDEN, JOSEPH R.",351,3
Clark,"BIDEN, JOSEPH R.",670,6
Clark,"BIDEN, JOSEPH R.",756,7
Clark,"BIDEN, JOSEPH R.",673,6
Clark,"BIDEN, JOSEPH R.",710,7
Clark,"BIDEN, JOSEPH R.",738,7
Clark,"BIDEN, JOSEPH R.",500,5
Clark,"BIDEN, JOSEPH R.",514,5
Clark,"BIDEN, JOSEPH R.",646,6
Clark,"BIDEN, JOSEPH R.",194,1
Clark,"BIDEN, JOSEPH R.",474,4
Clark,"BIDEN, JOSEPH R.",639,6
Clark,"BIDEN, JOSEPH R.",344,3
Clark,"BIDEN, JOSEPH R.",617,6
Clark,"BIDEN, JOSEPH R.",810,8
Clark,"BIDEN, JOSEPH R.",339,3
Clark,"BIDEN, JOSEPH R.",287,2
Clark,"BIDEN, JOSEPH R.",572,5
Clark,"BIDEN, JOSEPH R.",582,5
Clark,"BIDEN, JOSEPH R.",185,1
Clark,"BIDEN, JOSEPH R.",126,1
Clark,"BIDEN, JOSEPH R.",213,2
Clark,"BIDEN, JOSEPH R.",339,3
Clark,"BIDEN, JOSEPH R.",517,5
Clark,"BIDEN, JOSEPH R.",334,3
Clark,"BIDEN, JOSEPH R.",322,3
Clark,"BIDEN, JOSEPH R.",647,6
Clark,"BIDEN, JOSEPH R.",620,6
Clark,"BIDEN, JOSEPH R.",65,6
Clark,"BIDEN, JOSEPH R.",435,4
Clark,"BIDEN, JOSEPH R.",286,2
Clark,"BIDEN, JOSEPH R.",580,5
Clark,"BIDEN, JOSEPH R.",858,8
Clark,"BIDEN, JOSEPH R.",600,6
Clark,"BIDEN, JOSEPH R.",445,4
Clark,"BIDEN, JOSEPH R.",449,4
Clark,"BIDEN, JOSEPH R.",299,2
Clark,"BIDEN, JOSEPH R.",477,4
Clark,"BIDEN, JOSEPH R.",477,4
Clark,"BIDEN, JOSEPH R.",542,5
Clark,"BIDEN, JOSEPH R.",612,6
Clark,"BIDEN, JOSEPH R.",453,4
Clark,"BIDEN, JOSEPH R.",533,5
Clark,"BIDEN, JOSEPH R.",487,4
Clark,"BIDEN, JOSEPH R.",441,4
Clark,"BIDEN, JOSEPH R.",554,5
Clark,"BIDEN, JOSEPH R.",650,6
Clark,"BIDEN, JOSEPH R.",562,5
Clark,"BIDEN, JOSEPH R.",465,4
Clark,"BIDEN, JOSEPH R.",179,1
Clark,"BIDEN, JOSEPH R.",280,2
Clark,"BIDEN, JOSEPH R.",332,3
Clark,"BIDEN, JOSEPH R.",383,3
Clark,"BIDEN, JOSEPH R.",355,3
Clark,"BIDEN, JOSEPH R.",239,2
Clark,"BIDEN, JOSEPH R.",646,6
Clark,"BIDEN, JOSEPH R.",718,7
Clark,"BIDEN, JOSEPH R.",594,5
Clark,"BIDEN, JOSEPH R.",471,4
Clark,"BIDEN, JOSEPH R.",417,4
Clark,"BIDEN, JOSEPH R.",632,6
Clark,"BIDEN, JOSEPH R.",569,5
Clark,"BIDEN, JOSEPH R.",584,5
Clark,"BIDEN, JOSEPH R.",175,1
Clark,"BIDEN, JOSEPH R.",184,1
Clark,"BIDEN, JOSEPH R.",350,3
Clark,"BIDEN, JOSEPH R.",425,4
Clark,"BIDEN, JOSEPH R.",485,4
Clark,"BIDEN, JOSEPH R.",451,4
Clark,"BIDEN, JOSEPH R.",387,3
Clark,"BIDEN, JOSEPH R.",750,7
Clark,"BIDEN, JOSEPH R.",253,2
Clark,"BIDEN, JOSEPH R.",701,7
Clark,"BIDEN, JOSEPH R.",13,1
Clark,"BIDEN, JOSEPH R.",646,6
Clark,"BIDEN, JOSEPH R.",669,6
Clark,"BIDEN, JOSEPH R.",739,7
Clark,"BIDEN, JOSEPH R.",337,3
Clark,"BIDEN, JOSEPH R.",556,5
Clark,"BIDEN, JOSEPH R.",438,4
Clark,"BIDEN, JOSEPH R.",283,2
Clark,"BIDEN, JOSEPH R.",469,4
Clark,"BIDEN, JOSEPH R.",1005,1
Clark,"BIDEN, JOSEPH R.",829,8
Clark,"BIDEN, JOSEPH R.",437,4
Clark,"BIDEN, JOSEPH R.",336,3
Clark,"BIDEN, JOSEPH R.",654,6
Clark,"BIDEN, JOSEPH R.",432,4
Clark,"BIDEN, JOSEPH R.",406,4
Clark,"BIDEN, JOSEPH R.",373,3
Clark,"BIDEN, JOSEPH R.",540,5
Clark,"BIDEN, JOSEPH R.",461,4
Clark,"BIDEN, JOSEPH R.",283,2
Clark,"BIDEN, JOSEPH R.",955,9
Clark,"BIDEN, JOSEPH R.",459,4
Clark,"BIDEN, JOSEPH R.",41,4
Clark,"BIDEN, JOSEPH R.",274,2
Clark,"BIDEN, JOSEPH R.",405,4
Clark,"BIDEN, JOSEPH R.",915,9
Clark,"BIDEN, JOSEPH R.",118,1
Clark,"BIDEN, JOSEPH R.",386,3
Clark,"BIDEN, JOSEPH R.",578,5
Clark,"BIDEN, JOSEPH R.",366,3
Clark,"BIDEN, JOSEPH R.",620,6
Clark,"BIDEN, JOSEPH R.",381,3
Clark,"BIDEN, JOSEPH R.",578,5
Clark,"BIDEN, JOSEPH R.",395,3
Clark,"BIDEN, JOSEPH R.",357,3
Clark,"BIDEN, JOSEPH R.",879,8
Clark,"BIDEN, JOSEPH R.",498,4
Clark,"BIDEN, JOSEPH R.",572,5
Clark,"BIDEN, JOSEPH R.",520,5
Clark,"BIDEN, JOSEPH R.",279,2
Clark,"BIDEN, JOSEPH R.",497,4
Clark,"BIDEN, JOSEPH R.",563,5
Clark,"BIDEN, JOSEPH R.",160,1
Clark,"BIDEN, JOSEPH R.",877,8
Clark,"BIDEN, JOSEPH R.",724,7
Clark,"BIDEN, JOSEPH R.",795,7
Clark,"BIDEN, JOSEPH R.",765,7
Clark,"BIDEN, JOSEPH R.",775,7
Clark,"BIDEN, JOSEPH R.",407,4
Clark,"BIDEN, JOSEPH R.",294,2
Clark,"BIDEN, JOSEPH R.",534,5
Clark,"BIDEN, JOSEPH R.",257,2
Clark,"BIDEN, JOSEPH R.",35,3
Clark,"BIDEN, JOSEPH R.",393,3
Clark,"BIDEN, JOSEPH R.",1444,1
Clark,"BIDEN, JOSEPH R.",562,5
Clark,"BIDEN, JOSEPH R.",435,4
Clark,"BIDEN, JOSEPH R.",849,8
Clark,"BIDEN, JOSEPH R.",38,3
Clark,"BIDEN, JOSEPH R.",932,9
Clark,"BIDEN, JOSEPH R.",18,1
Clark,"BIDEN, JOSEPH R.",449,4
Clark,"BIDEN, JOSEPH R.",203,2
Clark,"BIDEN, JOSEPH R.",656,6
Clark,"BIDEN, JOSEPH R.",372,3
Clark,"BIDEN, JOSEPH R.",967,9
Clark,"BIDEN, JOSEPH R.",503,5
Clark,"BIDEN, JOSEPH R.",609,6
Clark,"BIDEN, JOSEPH R.",379,3
Clark,"BIDEN, JOSEPH R.",391,3
Clark,"BIDEN, JOSEPH R.",1182,1
Clark,"BIDEN, JOSEPH R.",590,5
Clark,"BIDEN, JOSEPH R.",1273,1
Clark,"BIDEN, JOSEPH R.",587,5
Clark,"BIDEN, JOSEPH R.",514,5
Clark,"BIDEN, JOSEPH R.",710,7
Clark,"BIDEN, JOSEPH R.",1010,1
Clark,"BIDEN, JOSEPH R.",526,5
Clark,"BIDEN, JOSEPH R.",643,6
Clark,"BIDEN, JOSEPH R.",823,8
Clark,"BIDEN, JOSEPH R.",624,6
Clark,"BIDEN, JOSEPH R.",682,6
Clark,"BIDEN, JOSEPH R.",642,6
Clark,"BIDEN, JOSEPH R.",670,6
Clark,"BIDEN, JOSEPH R.",648,6
Clark,"BIDEN, JOSEPH R.",823,8
Clark,"BIDEN, JOSEPH R.",98,9
Clark,"BIDEN, JOSEPH R.",643,6
Clark,"BIDEN, JOSEPH R.",645,6
Clark,"BIDEN, JOSEPH R.",131,1
Clark,"BIDEN, JOSEPH R.",943,9
Clark,"BIDEN, JOSEPH R.",1027,1
Clark,"BIDEN, JOSEPH R.",399,3
Clark,"BIDEN, JOSEPH R.",652,6
Clark,"BIDEN, JOSEPH R.",373,3
Clark,"BIDEN, JOSEPH R.",167,1
Clark,"BIDEN, JOSEPH R.",522,5
Clark,"BIDEN, JOSEPH R.",579,5
Clark,"BIDEN, JOSEPH R.",352,3
Clark,"BIDEN, JOSEPH R.",355,3
Clark,"BIDEN, JOSEPH R.",364,3
Clark,"BIDEN, JOSEPH R.",556,5
Clark,"BIDEN, JOSEPH R.",367,3
Clark,"BIDEN, JOSEPH R.",487,4
Clark,"BIDEN, JOSEPH R.",421,4
Clark,"BIDEN, JOSEPH R.",550,5
Clark,"BIDEN, JOSEPH R.",697,6
Clark,"BIDEN, JOSEPH R.",710,7
Clark,"BIDEN, JOSEPH R.",760,7
Clark,"BIDEN, JOSEPH R.",731,7
Clark,"BIDEN, JOSEPH R.",618,6
Clark,"BIDEN, JOSEPH R.",278,2
Clark,"BIDEN, JOSEPH R.",613,6
Clark,"BIDEN, JOSEPH R.",600,6
Clark,"BIDEN, JOSEPH R.",532,5
Clark,"BIDEN, JOSEPH R.",546,5
Clark,"BIDEN, JOSEPH R.",659,6
Clark,"BIDEN, JOSEPH R.",1051,1
Clark,"BIDEN, JOSEPH R.",527,5
Clark,"BIDEN, JOSEPH R.",324,3
Clark,"BIDEN, JOSEPH R.",373,3
Clark,"BIDEN, JOSEPH R.",411,4
Clark,"BIDEN, JOSEPH R.",508,5
Clark,"BIDEN, JOSEPH R.",789,7
Clark,"BIDEN, JOSEPH R.",515,5
Clark,"BIDEN, JOSEPH R.",364,3
Clark,"BIDEN, JOSEPH R.",450,4
Clark,"BIDEN, JOSEPH R.",916,9
Clark,"BIDEN, JOSEPH R.",545,5
Clark,"BIDEN, JOSEPH R.",483,4
Clark,"BIDEN, JOSEPH R.",474,4
Clark,"BIDEN, JOSEPH R.",236,2
Clark,"BIDEN, JOSEPH R.",212,2
Clark,"BIDEN, JOSEPH R.",514,5
Clark,"BIDEN, JOSEPH R.",453,4
Clark,"BIDEN, JOSEPH R.",348,3
Clark,"BIDEN, JOSEPH R.",351,3
Clark,"BIDEN, JOSEPH R.",839,8
Clark,"BIDEN, JOSEPH R.",379,3
Clark,"BIDEN, JOSEPH R.",570,5
Clark,"BIDEN, JOSEPH R.",155,1
Clark,"BIDEN, JOSEPH R.",307,3
Clark,"BIDEN, JOSEPH R.",516,5
Clark,"BIDEN, JOSEPH R.",802,8
Clark,"BIDEN, JOSEPH R.",584,5
Clark,"BIDEN, JOSEPH R.",431,4
Clark,"BIDEN, JOSEPH R.",458,4
Clark,"BIDEN, JOSEPH R.",822,8
Clark,"BIDEN, JOSEPH R.",586,5
Clark,"BIDEN, JOSEPH R.",341,3
Clark,"BIDEN, JOSEPH R.",986,9
Clark,"BIDEN, JOSEPH R.",163,1
Clark,"BIDEN, JOSEPH R.",267,2
Clark,"BIDEN, JOSEPH R.",288,2
Clark,"BIDEN, JOSEPH R.",496,4
Clark,"BIDEN, JOSEPH R.",849,8
Clark,"BIDEN, JOSEPH R.",454,4
Clark,"BIDEN, JOSEPH R.",505,5
Clark,"BIDEN, JOSEPH R.",792,7
Clark,"BIDEN, JOSEPH R.",334,3
Clark,"BIDEN, JOSEPH R.",705,7
Clark,"BIDEN, JOSEPH R.",118,1
Clark,"BIDEN, JOSEPH R.",861,8
Clark,"BIDEN, JOSEPH R.",854,8
Clark,"BIDEN, JOSEPH R.",364,3
Clark,"BIDEN, JOSEPH R.",423,4
Clark,"BIDEN, JOSEPH R.",915,9
Clark,"BIDEN, JOSEPH R.",283,2
Clark,"BIDEN, JOSEPH R.",1165,1
Clark,"BIDEN, JOSEPH R.",591,5
Clark,"BIDEN, JOSEPH R.",655,6
Clark,"BIDEN, JOSEPH R.",1047,1
Clark,"BIDEN, JOSEPH R.",734,7
Clark,"BIDEN, JOSEPH R.",1278,1
Clark,"BIDEN, JOSEPH R.",434,4
Clark,"BIDEN, JOSEPH R.",1320,1
Clark,"BIDEN, JOSEPH R.",1009,1
Clark,"BIDEN, JOSEPH R.",575,5
Clark,"BIDEN, JOSEPH R.",761,7
Clark,"BIDEN, JOSEPH R.",699,6
Clark,"BIDEN, JOSEPH R.",948,9
Clark,"BIDEN, JOSEPH R.",855,8
Clark,"BIDEN, JOSEPH R.",629,6
Clark,"BIDEN, JOSEPH R.",638,6
Clark,"BIDEN, JOSEPH R.",534,5
Clark,"BIDEN, JOSEPH R.",574,5
Clark,"BIDEN, JOSEPH R.",428,4
Clark,"BIDEN, JOSEPH R.",384,3
Clark,"BIDEN, JOSEPH R.",530,5
Clark,"BIDEN, JOSEPH R.",754,7
Clark,"BIDEN, JOSEPH R.",565,5
Clark,"BIDEN, JOSEPH R.",394,3
Clark,"BIDEN, JOSEPH R.",655,6
Clark,"BIDEN, JOSEPH R.",651,6
Clark,"BIDEN, JOSEPH R.",266,2
Clark,"BIDEN, JOSEPH R.",448,4
Clark,"BIDEN, JOSEPH R.",323,3
Clark,"BIDEN, JOSEPH R.",371,3
Clark,"BIDEN, JOSEPH R.",438,4
Clark,"BIDEN, JOSEPH R.",658,6
Clark,"BIDEN, JOSEPH R.",244,2
Clark,"BIDEN, JOSEPH R.",538,5
Clark,"BIDEN, JOSEPH R.",166,1
Clark,"BIDEN, JOSEPH R.",587,5
Clark,"BIDEN, JOSEPH R.",299,2
Clark,"BIDEN, JOSEPH R.",200,2
Clark,"BIDEN, JOSEPH R.",1516,1
Clark,"BIDEN, JOSEPH R.",432,4
Clark,"BIDEN, JOSEPH R.",559,5
Clark,"BIDEN, JOSEPH R.",534,5
Clark,"BIDEN, JOSEPH R.",629,6
Clark,"BIDEN, JOSEPH R.",657,6
Clark,"BIDEN, JOSEPH R.",538,5
Clark,"BIDEN, JOSEPH R.",705,7
Clark,"BIDEN, JOSEPH R.",1045,1
Clark,"BIDEN, JOSEPH R.",1120,1
Clark,"BIDEN, JOSEPH R.",706,7
Clark,"BIDEN, JOSEPH R.",490,4
Clark,"BIDEN, JOSEPH R.",552,5
Clark,"BIDEN, JOSEPH R.",776,7
Clark,"BIDEN, JOSEPH R.",627,6
Clark,"BIDEN, JOSEPH R.",852,8
Clark,"BIDEN, JOSEPH R.",121,1
Clark,"BIDEN, JOSEPH R.",511,5
Clark,"BIDEN, JOSEPH R.",204,2
Clark,"BIDEN, JOSEPH R.",72,7
Clark,"BIDEN, JOSEPH R.",306,3
Clark,"BIDEN, JOSEPH R.",743,7
Clark,"BIDEN, JOSEPH R.",256,2
Clark,"BIDEN, JOSEPH R.",556,5
Clark,"BIDEN, JOSEPH R.",335,3
Clark,"BIDEN, JOSEPH R.",945,9
Clark,"BIDEN, JOSEPH R.",620,6
Clark,"BIDEN, JOSEPH R.",15,1
Clark,"BIDEN, JOSEPH R.",1446,1
Clark,"BIDEN, JOSEPH R.",167,1
Clark,"BIDEN, JOSEPH R.",525,5
Clark,"BIDEN, JOSEPH R.",431,4
Clark,"BIDEN, JOSEPH R.",338,3
Clark,"BIDEN, JOSEPH R.",432,4
Clark,"BIDEN, JOSEPH R.",843,8
Clark,"BIDEN, JOSEPH R.",502,5
Clark,"BIDEN, JOSEPH R.",447,4
Clark,"BIDEN, JOSEPH R.",541,5
Clark,"BIDEN, JOSEPH R.",491,4
Clark,"BIDEN, JOSEPH R.",787,7
Clark,"BIDEN, JOSEPH R.",336,3
Clark,"BIDEN, JOSEPH R.",12,1
Clark,"BIDEN, JOSEPH R.",377,3
Clark,"BIDEN, JOSEPH R.",20,2
Clark,"BIDEN, JOSEPH R.",245,2
Clark,"BIDEN, JOSEPH R.",353,3
Clark,"BIDEN, JOSEPH R.",385,3
Clark,"BIDEN, JOSEPH R.",274,2
Clark,"BIDEN, JOSEPH R.",446,4
Clark,"BIDEN, JOSEPH R.",335,3
Clark,"BIDEN, JOSEPH R.",310,3
Clark,"BIDEN, JOSEPH R.",212,2
Clark,"BIDEN, JOSEPH R.",287,2
Clark,"BIDEN, JOSEPH R.",647,6
Clark,"BIDEN, JOSEPH R.",353,3
Clark,"BIDEN, JOSEPH R.",400,4
Clark,"BIDEN, JOSEPH R.",461,4
Clark,"BIDEN, JOSEPH R.",475,4
Clark,"BIDEN, JOSEPH R.",452,4
Clark,"BIDEN, JOSEPH R.",239,2
Clark,"BIDEN, JOSEPH R.",502,5
Clark,"BIDEN, JOSEPH R.",644,6
Clark,"BIDEN, JOSEPH R.",546,5
Clark,"BIDEN, JOSEPH R.",426,4
Clark,"BIDEN, JOSEPH R.",306,3
Clark,"BIDEN, JOSEPH R.",109,1
Clark,"BIDEN, JOSEPH R.",355,3
Clark,"BIDEN, JOSEPH R.",493,4
Clark,"BIDEN, JOSEPH R.",575,5
Clark,"BIDEN, JOSEPH R.",751,7
Clark,"BIDEN, JOSEPH R.",246,2
Clark,"BIDEN, JOSEPH R.",245,2
Clark,"BIDEN, JOSEPH R.",497,4
Clark,"BIDEN, JOSEPH R.",565,5
Clark,"BIDEN, JOSEPH R.",717,7
Clark,"BIDEN, JOSEPH R.",389,3
Clark,"BIDEN, JOSEPH R.",509,5
Clark,"BIDEN, JOSEPH R.",419,4
Clark,"BIDEN, JOSEPH R.",347,3
Clark,"BIDEN, JOSEPH R.",399,3
Clark,"BIDEN, JOSEPH R.",459,4
Clark,"BIDEN, JOSEPH R.",784,7
Clark,"BIDEN, JOSEPH R.",285,2
Clark,"BIDEN, JOSEPH R.",662,6
Clark,"BIDEN, JOSEPH R.",737,7
Clark,"BIDEN, JOSEPH R.",380,3
Clark,"BIDEN, JOSEPH R.",697,6
Clark,"BIDEN, JOSEPH R.",487,4
Clark,"BIDEN, JOSEPH R.",476,4
Clark,"BIDEN, JOSEPH R.",311,3
Clark,"BIDEN, JOSEPH R.",448,4
Clark,"BIDEN, JOSEPH R.",373,3
Clark,"BIDEN, JOSEPH R.",345,3
Clark,"BIDEN, JOSEPH R.",311,3
Clark,"BIDEN, JOSEPH R.",508,5
Clark,"BIDEN, JOSEPH R.",225,2
Clark,"BIDEN, JOSEPH R.",955,9
Clark,"BIDEN, JOSEPH R.",418,4
Clark,"BIDEN, JOSEPH R.",342,3
Clark,"BIDEN, JOSEPH R.",493,4
Clark,"BIDEN, JOSEPH R.",404,4
Clark,"BIDEN, JOSEPH R.",524,5
Clark,"BIDEN, JOSEPH R.",624,6
Clark,"BIDEN, JOSEPH R.",439,4
Clark,"BIDEN, JOSEPH R.",466,4
Clark,"BIDEN, JOSEPH R.",402,4
Clark,"BIDEN, JOSEPH R.",419,4
Clark,"BIDEN, JOSEPH R.",194,1
Clark,"BIDEN, JOSEPH R.",342,3
Clark,"BIDEN, JOSEPH R.",449,4
Clark,"BIDEN, JOSEPH R.",338,3
Clark,"BIDEN, JOSEPH R.",532,5
Clark,"BIDEN, JOSEPH R.",412,4
Clark,"BIDEN, JOSEPH R.",519,5
Clark,"BIDEN, JOSEPH R.",287,2
Clark,"BIDEN, JOSEPH R.",613,6
Clark,"BIDEN, JOSEPH R.",747,7
Clark,"BIDEN, JOSEPH R.",663,6
Clark,"BIDEN, JOSEPH R.",518,5
Clark,"BIDEN, JOSEPH R.",60,6
Clark,"BIDEN, JOSEPH R.",695,6
Clark,"BIDEN, JOSEPH R.",483,4
Clark,"BIDEN, JOSEPH R.",262,2
Clark,"BIDEN, JOSEPH R.",454,4
Clark,"BIDEN, JOSEPH R.",503,5
Clark,"BIDEN, JOSEPH R.",440,4
Clark,"BIDEN, JOSEPH R.",410,4
Clark,"BIDEN, JOSEPH R.",352,3
Clark,"BIDEN, JOSEPH R.",482,4
Clark,"BIDEN, JOSEPH R.",790,7
Clark,"BIDEN, JOSEPH R.",41,4
Clark,"BIDEN, JOSEPH R.",377,3
Clark,"BIDEN, JOSEPH R.",569,5
Clark,"BIDEN, JOSEPH R.",15,1
Clark,"BIDEN, JOSEPH R.",866,8
Clark,"BIDEN, JOSEPH R.",1056,1
Clark,"BIDEN, JOSEPH R.",521,5
Clark,"BIDEN, JOSEPH R.",652,6
Clark,"BIDEN, JOSEPH R.",468,4
Clark,"BIDEN, JOSEPH R.",35,3
Douglas,"BIDEN, JOSEPH R.",213,2
Douglas,"BIDEN, JOSEPH R.",406,4
Douglas,"BIDEN, JOSEPH R.",461,4
Douglas,"BIDEN, JOSEPH R.",301,3
Douglas,"BIDEN, JOSEPH R.",288,2
Douglas,"BIDEN, JOSEPH R.",494,4
Douglas,"BIDEN, JOSEPH R.",340,3
Douglas,"BIDEN, JOSEPH R.",384,3
Douglas,"BIDEN, JOSEPH R.",335,3
Douglas,"BIDEN, JOSEPH R.",306,3
Douglas,"BIDEN, JOSEPH R.",310,3
Douglas,"BIDEN, JOSEPH R.",97,9
Douglas,"BIDEN, JOSEPH R.",496,4
Douglas,"BIDEN, JOSEPH R.",218,2
Douglas,"BIDEN, JOSEPH R.",113,1
Douglas,"BIDEN, JOSEPH R.",237,2
Douglas,"BIDEN, JOSEPH R.",378,3
Douglas,"BIDEN, JOSEPH R.",215,2
Douglas,"BIDEN, JOSEPH R.",339,3
Douglas,"BIDEN, JOSEPH R.",374,3
Douglas,"BIDEN, JOSEPH R.",289,2
Douglas,"BIDEN, JOSEPH R.",376,3
Douglas,"BIDEN, JOSEPH R.",371,3
Douglas,"BIDEN, JOSEPH R.",110,1
Douglas,"BIDEN, JOSEPH R.",436,4
Douglas,"BIDEN, JOSEPH R.",217,2
Douglas,"BIDEN, JOSEPH R.",318,3
Douglas,"BIDEN, JOSEPH R.",222,2
Douglas,"BIDEN, JOSEPH R.",199,1
Douglas,"BIDEN, JOSEPH R.",267,2
Douglas,"BIDEN, JOSEPH R.",140,1
Douglas,"BIDEN, JOSEPH R.",157,1
Douglas,"BIDEN, JOSEPH R.",167,1
Douglas,"BIDEN, JOSEPH R.",155,1
Douglas,"BIDEN, JOSEPH R.",165,1
Douglas,"BIDEN, JOSEPH R.",229,2
Douglas,"BIDEN, JOSEPH R.",353,3
Douglas,"BIDEN, JOSEPH R.",135,1
Douglas,"BIDEN, JOSEPH R.",445,4
Douglas,"BIDEN, JOSEPH R.",514,5
Elko,"BIDEN, JOSEPH R.",134,1
Elko,"BIDEN, JOSEPH R.",232,2
Elko,"BIDEN, JOSEPH R.",183,1
Elko,"BIDEN, JOSEPH R.",220,2
Elko,"BIDEN, JOSEPH R.",83,8
Elko,"BIDEN, JOSEPH R.",292,2
Elko,"BIDEN, JOSEPH R.",67,6
Elko,"BIDEN, JOSEPH R.",31,3
Elko,"BIDEN, JOSEPH R.",76,7
Elko,"BIDEN, JOSEPH R.",52,5
Elko,"BIDEN, JOSEPH R.",156,1
Elko,"BIDEN, JOSEPH R.",327,3
Elko,"BIDEN, JOSEPH R.",100,1
Elko,"BIDEN, JOSEPH R.",203,2
Elko,"BIDEN, JOSEPH R.",264,2
Elko,"BIDEN, JOSEPH R.",101,1
Elko,"BIDEN, JOSEPH R.",123,1
Elko,"BIDEN, JOSEPH R.",99,9
Elko,"BIDEN, JOSEPH R.",41,4
Elko,"BIDEN, JOSEPH R.",9,9
Elko,"BIDEN, JOSEPH R.",98,9
Elko,"BIDEN, JOSEPH R.",168,1
Elko,"BIDEN, JOSEPH R.",5,5
Elko,"BIDEN, JOSEPH R.",12,1
Elko,"BIDEN, JOSEPH R.",75,7
Elko,"BIDEN, JOSEPH R.",18,1
Elko,"BIDEN, JOSEPH R.",10,1
Elko,"BIDEN, JOSEPH R.",11,1
Elko,"BIDEN, JOSEPH R.",22,2
Elko,"BIDEN, JOSEPH R.",16,1
Elko,"BIDEN, JOSEPH R.",125,1
Elko,"BIDEN, JOSEPH R.",18,1
Elko,"BIDEN, JOSEPH R.",154,1
Elko,"BIDEN, JOSEPH R.",168,1
Elko,"BIDEN, JOSEPH R.",179,1
Elko,"BIDEN, JOSEPH R.",124,1
Elko,"BIDEN, JOSEPH R.",136,1
Elko,"BIDEN, JOSEPH R.",104,1
Elko,"BIDEN, JOSEPH R.",188,1
Elko,"BIDEN, JOSEPH R.",131,1
Esmeralda,"BIDEN, JOSEPH R.",36,3
Esmeralda,"BIDEN, JOSEPH R.",4,4
Esmeralda,"BIDEN, JOSEPH R.",30,3
Esmeralda,"BIDEN, JOSEPH R.",2,2
Eureka,"BIDEN, JOSEPH R.",27,2
Eureka,"BIDEN, JOSEPH R.",41,4
Eureka,"BIDEN, JOSEPH R.",16,1
Eureka,"BIDEN, JOSEPH R.",20,2
Humboldt,"BIDEN, JOSEPH R.",181,1
Humboldt,"BIDEN, JOSEPH R.",65,6
Humboldt,"BIDEN, JOSEPH R.",18,1
Humboldt,"BIDEN, JOSEPH R.",23,2
Humboldt,"BIDEN, JOSEPH R.",37,3
Humboldt,"BIDEN, JOSEPH R.",94,9
Humboldt,"BIDEN, JOSEPH R.",51,5
Humboldt,"BIDEN, JOSEPH R.",215,2
Humboldt,"BIDEN, JOSEPH R.",157,1
Humboldt,"BIDEN, JOSEPH R.",221,2
Humboldt,"BIDEN, JOSEPH R.",241,2
Humboldt,"BIDEN, JOSEPH R.",217,2
Humboldt,"BIDEN, JOSEPH R.",124,1
Humboldt,"BIDEN, JOSEPH R.",10,1
Humboldt,"BIDEN, JOSEPH R.",6,6
Humboldt,"BIDEN, JOSEPH R.",29,2
Lander,"BIDEN, JOSEPH R.",76,7
Lander,"BIDEN, JOSEPH R.",144,1
